cust_id,gender,marrital,age,home_owner,num_cont,tot_bill,tot_call,tot_bal,fortune,tot_bytes,tot_air,num_out,google_bytes,google_air,yahoo_bytes,yahoo_air
c023760,Male,married,31,1,2,106.0987266,65,6242.24,Affluent,1762.51,2963.16,263,373.13,850.57,284.38,759.13
c023761,Male,single,67,0,2,66.3635488,86,6594.85,Affluent,3204.38,2836.44,114,282.5,1089.51,283.97,686.51
c023762,Male,single,61,1,2,117.3580584,82,5648.56,LMI,1650.38,849.79,144,443.23,849.79,323.3,619.19
c023763,Male,single,59,1,3,66.22029104,112,6478.3,Mass,2067.64,3616.21,96,360.51,809.86,75.63,391.11
c023764,Female,divorced,35,1,3,88.99025145,63,6492.17,Affluent,1477.82,3829,105,614.01,872.12,129.27,632.76
c023765,Male,married,49,0,2,93.71352741,49,5453.2,Mass,975.35,3280.71,80,365.25,738.99,277.67,746
c023766,Female,single,61,0,2,54.88076609,132,6541.03,Mass,1666.42,2359.29,20,476.74,988.61,355.97,597.18
c023767,Male,single,39,1,2,138.3736054,104,6992.7,Mass,2103.67,3334.56,141,327.53,721.95,331.1,582.09
c023768,Male,married,47,0,2,127.6100849,106,4452.49,Affluent,3529.85,2897.61,61,354.4,476.5,227.47,611.05
c023769,Female,divorced,46,1,3,142.707157,93,5890.44,Affluent,2030.44,3792.09,66,272.73,620.83,253.48,467.11
c023770,Female,single,44,1,2,45.0794926,115,5756.34,LMI,1688.12,3535.52,100,327.17,591.7,347.27,540.72
c023771,Female,divorced,47,1,3,91.35662448,84,6352.37,Mass,2581.8,2618.24,0,305.97,697.51,0.62,561.08
c023772,Female,single,56,1,2,106.0301212,129,6966.26,Mass,2458.53,1683.21,112,307.7,979.01,164.92,510.77
c023773,Male,divorced,49,1,2,59.83531951,127,4946.1,Mass,2390.21,1711.92,0,361.35,850.56,282.68,433.43
c023774,Male,divorced,41,1,3,160.7575781,103,5543.24,Mass,1782.39,2461.93,2,271.8,558.75,80.74,684.28
c023775,Male,single,46,0,3,125.254577,67,4409.91,Affluent,2139.66,2586.63,0,209.84,1110.2,282.56,594.2
c023776,Female,divorced,30,1,4,140.2479636,131,6068.42,Mass,1906.52,1969.5,74,323.9,903.52,266.25,442.31
c023777,Female,married,63,1,2,92.97139613,9,6066.14,LMI,1146.3,1610.94,137,360.5,593.4,230.77,504.01
c023778,Female,married,55,0,3,84.72901842,57,6931.58,Affluent,2811.58,4221.67,163,417.84,793.52,171.39,629.97
c023779,Male,divorced,51,0,3,103.6857119,66,6218.07,Mass,2183.75,2875.37,0,322.62,974.15,174.24,541.81
c023780,Female,married,46,1,2,56.74118575,124,5728.45,Mass,2283.06,3598.68,0,157.34,990.58,170.94,958.7
c023781,Female,married,47,1,3,68.39095125,81,5863.81,LMI,2126.59,3249.2,0,359.29,322.84,161.56,482.42
c023782,Male,divorced,49,0,3,102.8486603,86,6859.3,LMI,2284.88,2575.05,0,376.15,919.26,354.37,540.74
c023783,Male,divorced,63,1,3,101.5670795,117,5887.3,Affluent,1918.25,2452.13,119,224.52,818.84,191.64,606.97
c023784,Female,married,39,1,3,126.2710667,108,6229.92,Mass,2452.09,1909.74,225,340.15,1089.34,367.77,419.6
c023785,Female,single,45,1,3,72.58118794,107,4887.94,Affluent,1788.42,2511.12,0,451.86,871,143.38,621.58
c023786,Female,divorced,54,1,3,44.08088118,141,5283.29,Mass,1811.82,2565.87,176,382.83,891.13,311.68,710.95
c023787,Female,single,51,1,2,83.67595002,110,7066.98,Mass,1023.93,2735.98,162,265.91,711.88,138.47,761.1
c023788,Male,married,38,0,3,99.73951595,91,5866.06,Mass,2070.28,2785.91,196,340.23,914.48,192.49,518.19
c023789,Female,single,58,1,3,84.57753652,127,5761.24,LMI,2804.62,3283.64,16,333.84,1222.96,339.09,490.85
c023790,Female,married,48,1,2,133.4782172,110,5583.38,Affluent,1930.4,2987.28,107,310.01,863.19,344.09,537.18
c023791,Female,married,57,1,2,99.16614089,118,5393.77,Mass,2413.06,2799.72,0,319.75,763.39,386.32,496.67
c023792,Male,single,53,1,3,73.39420536,132,5507.38,LMI,2536.05,3800.42,69,312.65,1070.83,69.07,584.43
c023793,Male,married,53,1,3,79.8898617,94,5725.74,Mass,2881.78,2393.38,7,388.68,522.67,296.9,507.5
c023794,Male,divorced,63,1,3,125.3532741,61,5270.43,Affluent,2017.56,2139.81,0,462.19,716.12,183.09,375.9
c023795,Male,single,75,1,2,177.6378183,95,6068.71,Mass,2062.03,2703.98,89,233.05,683.66,203.73,458.69
c023796,Female,single,46,0,4,83.9278631,83,5586.54,LMI,1602.72,3019.38,152,373.28,604.45,254.33,551.36
c023797,Male,single,41,1,2,97.38152569,109,6622.23,Mass,1766.1,1725.74,22,350.75,751.75,233.71,534.76
c023798,Female,married,59,0,2,100.6792952,144,6106.96,Affluent,3040.47,2381.59,46,194.96,565.61,226.65,474.07
c023799,Male,married,40,0,3,65.08926647,75,6080.75,Mass,2119.43,2484.68,0,488.32,582.81,163.09,479.48
c023800,Female,married,64,1,3,76.46007016,165,6890.62,Affluent,1494.69,2166.68,79,375.52,1146.76,214.85,638.88
c023801,Male,single,36,1,3,135.6135259,85,7120.03,LMI,1661.3,2948.98,235,514.9,584.36,297.98,540.83
c023802,Male,divorced,58,1,2,76.83700906,111,5586.3,Mass,2018.45,2610.91,0,107.24,977.72,128.27,594.69
c023803,Male,divorced,63,1,3,67.56191584,58,6716.08,Mass,2196.21,3481.69,201,330.49,998.39,85.63,461.27
c023804,Female,married,78,1,2,85.89258512,124,6759.54,Mass,2297.37,3474.19,136,364.65,489.47,307.85,625.18
c023805,Male,divorced,38,1,3,114.4172447,95,6542.32,Affluent,2266.21,1389.58,0,294.56,1145.86,398.53,408.08
c023806,Female,married,44,1,2,95.16359218,111,6191.05,LMI,3027.16,2559.35,47,297,534.1,333.32,559.63
c023807,Male,divorced,52,0,2,117.6353241,169,6257.49,Affluent,2191.98,3490.75,0,404.79,875.86,223.5,474.58
c023808,Female,divorced,39,1,3,116.4447633,87,5776.56,LMI,1561.54,3092.43,137,499.96,861.13,242.95,494.72
c023809,Male,single,63,0,3,66.05311608,161,6690.99,LMI,1707.86,2749.12,194,342.39,693.08,105.35,450.94
c023810,Female,single,74,1,2,107.4163404,105,5699.65,Affluent,2279.65,2313.52,224,238.62,790.92,86.26,511.68
c023811,Female,single,56,0,3,146.2463523,38,5785.96,Mass,751.99,2373.38,0,220.39,726.66,464.18,606.08
c023812,Female,divorced,52,0,2,92.16223109,93,5333.54,Mass,2803.71,3251.83,121,418.61,838.98,339.91,729.27
c023813,Male,single,60,1,4,51.70720201,155,7049.43,Mass,2226.57,2127.33,170,442.24,818.41,101.01,697.86
c023814,Male,single,48,1,2,160.422626,107,5992.81,Mass,2554.76,2407.73,54,239.47,847.36,283.13,526.73
c023815,Female,married,50,1,2,75.99237291,139,5909,Mass,1594.47,2941.32,0,300.28,670.42,213.23,479.54
c023816,Female,married,41,1,3,105.5568594,118,5585.05,Affluent,2534.85,2673.64,438,221,978.09,172,489.88
c023817,Female,divorced,46,1,2,152.5557553,107,4624.54,Mass,1988.25,3943.25,190,224.61,733.75,249.75,738.98
c023818,Male,single,43,1,3,109.5352772,144,6203.45,LMI,2082.42,2080.24,0,461.51,858.23,282.88,486.42
c023819,Female,married,66,1,3,61.14757592,83,6417.87,LMI,2249.33,2214.57,178,555.17,656.82,204.98,429.65
c023820,Male,married,58,1,3,133.2333278,72,5465.14,LMI,1701.3,2444.18,87,365.11,746.65,341.22,530.85
c023821,Female,single,47,0,3,148.6517694,108,7300.07,Mass,1021.14,3557.66,225,246.84,801.83,103.8,333.99
c023822,Male,married,52,1,3,84.48329398,87,5686.42,LMI,2139.75,2445.74,48,374.54,701.83,229.84,292.75
c023823,Male,divorced,72,1,3,116.3548566,157,5688.05,Mass,2558.57,3435.01,160,269.61,733.83,95.25,505.06
c023824,Female,single,59,1,2,96.86622479,87,6931.75,Affluent,1871.1,3598.66,0,450.83,608.78,77.14,678.19
c023825,Male,single,45,0,3,137.2742174,123,6145.12,Mass,1413.41,3147.85,48,411.15,805.25,166.84,448.54
c023826,Male,married,49,1,3,100.9498401,106,6596.64,LMI,2043.39,4023.57,54,303.28,507.84,276.74,544.51
c023827,Female,single,34,1,2,149.9333273,68,6034.73,Affluent,2775.48,2779.93,254,474.52,483.45,191.28,703.71
c023828,Male,divorced,42,1,2,145.1655449,115,5560.06,Affluent,2425.5,3113.68,293,303.05,761.76,300.45,499.88
c023829,Male,divorced,57,1,2,116.4081122,111,5741.59,Affluent,1667.03,3370.75,271,361.53,734.57,395.39,545.62
c023830,Male,single,67,1,3,56.24536638,88,7067.36,LMI,1631.14,3877,286,327.03,561.63,229.93,550.51
c023831,Female,single,61,1,2,138.6523768,109,7397.82,LMI,1651.1,2906.94,212,202.34,1194.69,151.73,474.63
c023832,Male,single,67,1,3,87.59188604,59,5446.95,Affluent,1377.18,2310.29,128,348.9,539.23,353.69,689.84
c023833,Male,married,49,1,3,56.53725521,108,7267.71,Mass,2476.27,2873.62,123,248.56,911.82,417.64,709
c023834,Female,married,37,1,3,108.4389657,71,6525.33,Affluent,2204.36,2030.5,221,345.19,589.29,180.03,609.08
c023835,Female,single,40,0,2,107.0804767,116,5403.79,LMI,1484.14,3231.07,0,346.01,908.47,176.87,530.3
c023836,Female,single,57,0,3,117.0921644,97,6502.92,Affluent,1996.35,2844.91,15,336.64,847.78,155.97,590.71
c023837,Male,single,48,1,3,101.0198966,114,5807.73,Affluent,2220.75,2269.73,129,229.84,762,191.84,487.29
c023838,Female,married,34,1,2,175.4129994,72,5780.38,LMI,2313.96,2550.95,27,397.61,777.15,330.88,436.22
c023839,Male,single,50,1,3,126.5994144,102,5239.38,LMI,1931.56,2719.94,2,355.35,709.23,287.92,467.67
c023840,Male,divorced,38,1,4,103.8398912,63,5466.77,LMI,2485.12,2633.59,166,366.31,572.19,195.09,379.96
c023841,Male,married,55,1,2,94.46531079,100,6036.6,LMI,1688.48,2646.48,0,353.31,707.77,191.51,445.12
c023842,Female,divorced,45,1,2,80.23335684,96,5787.72,LMI,2065.47,3037.34,40,466.66,489.44,280.32,455.68
c023843,Female,married,53,1,2,128.2053278,112,5016.67,LMI,1746.22,2538.76,10,347.12,817.39,277.47,529.1
c023844,Male,married,59,1,2,128.7699568,47,5292.43,Affluent,3298.45,2372.12,241,325.79,536.81,155.12,303.38
c023845,Female,married,28,1,4,90.96654222,106,5185.53,LMI,1542.07,3242.38,110,388,1135.11,301.76,578.81
c023846,Female,divorced,43,1,3,117.6517433,95,4910.93,LMI,2210.25,3976.85,257,351.25,605.87,276.69,355.96
c023847,Male,divorced,55,1,3,78.26058882,89,6587.29,Mass,1079.65,3417.04,169,399.48,747.93,51.76,658.65
c023848,Female,married,46,1,2,67.7428424,71,5116.76,Mass,1965.72,2334.1,11,299.38,932.29,110.44,614.36
c023849,Female,married,57,1,2,131.742575,108,6320.29,Mass,2802.32,3461.66,100,390.96,838.8,376.09,647.7
c023850,Male,single,58,0,2,110.7206384,59,6622.71,LMI,2641.77,2335.82,264,496.05,594.24,236.31,755.35
c023851,Male,single,40,1,2,67.78343647,49,5495.62,Mass,1697.05,2102.29,149,287.67,687.74,374.56,533.67
c023852,Female,divorced,49,1,3,130.4724277,103,6170.58,LMI,3154.3,2989.87,0,485.74,896.52,186.52,407.62
c023853,Female,divorced,63,1,4,110.6804158,89,6630.76,LMI,1704.76,2792.68,122,422.94,894.89,373.3,582.27
c023854,Male,divorced,36,0,3,125.6104851,79,6147.43,Mass,2111.73,3238.58,206,338.41,657.66,175.85,523.14
c023855,Female,single,49,1,2,71.0781056,61,5147.74,LMI,2047.03,2245.23,162,313.96,1059.42,297.94,544.6
c023856,Female,single,39,1,3,84.61632665,44,6152.72,Affluent,3225.16,3248.93,91,324.84,824.79,268.12,598.28
c023857,Male,married,55,0,2,158.344766,108,5557.28,LMI,1485.2,2512.12,192,365.27,837.66,236.88,544.88
c023858,Female,divorced,60,1,3,140.3009399,108,6176.31,Affluent,2746.55,3537.41,138,318.18,1250.27,279.68,502.17
c023859,Female,divorced,50,1,2,104.6057114,122,6455.78,Mass,2106.44,1697.94,0,289.9,978.87,248.74,507.84
c023860,Female,single,66,0,3,104.958453,109,4341.05,LMI,2443.76,2781.96,276,493.04,760.54,297.55,484.84
c023861,Male,married,51,1,3,113.0451213,105,4308.36,LMI,1770.02,2318.06,0,397.72,504.07,320.01,512.81
c023862,Male,divorced,45,0,2,77.83272899,74,6399.09,LMI,2066.41,3526.55,86,396.61,697.03,264.89,584.23
c023863,Female,married,36,1,3,102.0633302,115,6670.72,LMI,1703.62,2639.39,275,316.03,896.29,240.68,526.17
c023864,Female,single,48,0,2,127.7454152,132,5881.68,LMI,1595.05,3137.43,76,212.88,625.69,259.3,674.04
c023865,Male,divorced,66,1,2,114.4190064,65,5213.37,Affluent,1863.87,1985.48,87,275.3,788.95,318.76,601.78
c023866,Female,married,37,1,3,122.7721485,146,4971.4,Affluent,1878.05,2922.73,0,289.08,700.86,212.87,507.91
c023867,Male,married,58,1,3,95.11068938,98,6081.87,LMI,1882.47,1889.75,285,406.38,1043.56,246.82,389.83
c023868,Male,married,51,1,2,104.1213826,109,6256.91,Affluent,1441.48,3032.33,124,404.93,762.1,306.34,605.89
c023869,Male,divorced,75,1,2,126.4550347,63,6752.21,Mass,1898.38,2413.08,121,435.97,1312.57,265.63,608.02
c023870,Female,married,37,1,3,69.30931651,96,6415.5,Mass,1449.07,2926.79,37,220.36,554.79,345.03,458.18
c023871,Female,divorced,51,1,3,74.27154394,83,6024.76,LMI,2387.57,2830.49,156,539.45,489.08,229.34,700.81
c023872,Female,divorced,57,1,3,70.32480704,109,4973.26,Affluent,3099.13,2505.99,120,375.44,521.43,503.45,432.88
c023873,Female,divorced,51,1,2,108.2622341,107,7829.51,LMI,2156.23,2909.44,46,372,1076.02,301.43,610.36
c023874,Male,married,52,1,3,112.378774,87,7159.34,LMI,2446.92,1389.08,8,333.66,508.5,234.46,476.03
c023875,Female,divorced,32,0,2,25.75659014,98,6584.63,LMI,2416.15,2402.16,261,267.07,922.11,277.81,684.19
c023876,Female,married,28,0,2,108.4479113,98,5455.69,Affluent,1071.59,2016.08,3,427.14,867.11,214.33,497.93
c023877,Female,single,56,0,2,127.197054,107,6133.82,Mass,2525.07,1912.99,0,332.74,844.02,192.31,600.31
c023878,Male,married,52,1,3,88.82611753,83,5918.02,LMI,1963.9,3983.68,50,227.49,850.08,195.5,571.02
c023879,Female,divorced,41,1,3,60.86829791,144,6587.91,LMI,2122.7,3495.87,116,607.79,383.14,306.98,725.61
c023880,Male,married,43,1,2,90.21013975,80,5784.71,LMI,1866.1,3496.61,187,233.39,976.74,228.08,429.29
c023881,Male,divorced,43,0,2,90.46383463,103,5357.34,Affluent,2188.21,2336.28,75,371.32,844.96,134.6,533.03
c023882,Male,single,62,0,2,39.6818624,72,6314.15,Mass,2417.75,2956.01,97,354.66,555.51,223.35,402.6
c023883,Male,divorced,52,0,3,116.273442,129,7089.46,Mass,2257.01,2626.88,221,537.8,687.61,294.09,714.48
c023884,Male,divorced,45,1,3,65.98601492,105,6215.68,Mass,1898.19,3148.17,160,364.42,559.24,73.34,610.46
c023885,Female,divorced,46,1,2,115.3441641,98,5806.46,Mass,1899.44,2177.5,132,384.41,577.93,138.98,581.72
c023886,Female,single,67,0,3,110.3729576,121,6384,LMI,1378.62,2404.6,115,391.45,883.49,329.28,583.12
c023887,Female,divorced,52,1,2,110.1533293,121,6653.93,Affluent,1612.37,2831.36,168,395.36,965.73,213.35,801.06
c023888,Male,single,58,0,4,160.0202446,81,5489.9,LMI,1161.59,3304.04,33,384.14,822.76,222.57,704.06
c023889,Male,single,36,0,2,92.7689292,85,6297.63,Mass,2137.13,2644.68,342,445.63,674.65,115.91,666.73
c023890,Female,single,61,1,3,112.2467176,95,6389.7,Mass,1890.73,3170.91,53,475.74,844.26,430.53,522.1
c023891,Male,single,50,0,3,137.1857121,75,6277.76,Affluent,2063.77,2987.86,36,242.91,1186.6,54.97,497.67
c023892,Male,single,63,0,2,128.7007826,101,6855.82,LMI,2081.46,3152.5,69,359.09,716.93,91.86,496.48
c023893,Male,single,66,1,2,55.34672458,106,5655.9,LMI,2567.21,2676.79,43,558.05,530.61,225.36,726.5
c023894,Male,married,51,1,2,129.3114175,133,6268.33,Mass,2909.13,2857.77,248,430.23,887.49,250.78,447.7
c023895,Female,divorced,51,1,3,41.50745238,146,5878.14,Mass,1886.29,3480.66,110,370.2,713.67,472.6,534.61
c023896,Female,single,57,1,3,127.3725387,107,6392.97,Affluent,1769.85,3213.71,43,432.23,826.8,322.81,722.22
c023897,Female,married,55,0,3,159.3587348,73,6068.76,Affluent,1808.73,2719.18,102,263.28,867.84,50.71,325.49
c023898,Male,single,50,1,2,87.39287742,124,6531.91,LMI,1386.06,3317.35,26,206.65,1132.86,162.79,615.91
c023899,Male,married,42,0,3,83.13851055,93,4952.39,Affluent,2214.22,3171.41,169,258.75,401.79,394.67,540.97
c023900,Male,single,58,1,2,130.2713275,116,6799.61,LMI,2183.16,2348,282,580.06,730.83,243.68,608.82
c023901,Female,single,63,1,3,141.3353873,113,6511.38,Affluent,1683.38,3731.08,0,233.33,780.47,375.62,610.47
c023902,Female,single,39,1,2,114.5618037,135,6289.34,Mass,1879.97,3490.9,263,526.66,776.75,25.21,553.47
c023903,Female,married,37,1,2,77.52618189,113,5559.88,LMI,2309.71,3429.34,71,130.69,869.51,196.8,458.78
c023904,Female,divorced,41,1,3,101.967493,118,5338.52,Mass,2163.59,2446.45,0,281.02,705.24,43.81,577.69
c023905,Female,divorced,67,0,2,97.76447912,66,5119.05,Affluent,2505.51,3181.55,259,518.79,1028.59,231.88,638.95
c023906,Male,divorced,37,1,3,114.8078542,94,6085.4,Affluent,2742.07,2800.36,151,370.63,752.01,247.74,386.76
c023907,Male,single,64,0,3,172.4597961,48,5870.08,LMI,2635.94,2595.73,173,340.74,706.12,329.01,477
c023908,Female,single,61,1,2,88.52167847,114,6017.04,Affluent,1910.71,1774.87,14,305.73,1077.6,311.17,529.62
c023909,Male,single,60,0,3,77.91834436,120,6148.97,LMI,2992.43,2644.87,147,145.99,1038.95,259.72,761.87
c023910,Male,divorced,60,1,3,55.83509869,90,6562.58,Mass,2302.06,1678.37,136,457.57,611.58,338.53,604.56
c023911,Female,married,51,1,4,157.9176915,51,6156.93,Affluent,1255.26,3353.59,132,232.17,477.15,259.45,533.76
c023912,Female,single,51,0,2,100.6014067,57,5677.61,Mass,2674.31,2899.58,0,508.8,684.34,276.23,560.59
c023913,Female,divorced,34,0,3,89.7301731,147,6483.6,LMI,2439.21,3306.96,65,366.68,703.69,134.8,511.75
c023914,Male,married,52,1,2,101.0152717,90,5657.39,LMI,1364.42,3257.88,59,324.04,795.05,181.89,658.99
c023915,Female,single,54,1,3,109.0442389,42,6123.49,LMI,2167.03,3389.03,214,290.76,918.83,174.34,524.68
c023916,Female,divorced,35,1,3,98.76982959,151,6592.55,Affluent,1838.39,2998.86,47,92.89,1009.59,206.25,457.78
c023917,Female,single,51,1,3,91.60870264,114,7207.41,LMI,1861.6,1597.09,235,546.18,762.57,338.85,607.23
c023918,Female,divorced,56,1,3,88.16842792,102,6217.42,LMI,2736.73,1750.25,54,293.25,1068.79,225.01,413.47
c023919,Male,divorced,61,1,3,108.295134,128,5798.59,Affluent,2747.75,3659.53,149,290.38,748.49,128.43,346.4
c023920,Male,single,47,1,3,109.1779104,56,5293.82,Mass,1524.99,3172.17,53,371.3,1048.59,310.79,341.35
c023921,Male,married,39,1,2,85.41345597,100,5795.16,Mass,1682.96,3021.32,260,334.48,708.56,168.54,393.26
c023922,Female,married,54,1,2,111.5282962,76,6273.8,Affluent,2017.43,3645.52,60,422.95,1007.91,340.75,579.31
c023923,Male,married,59,0,2,124.5831598,34,6505.67,Mass,1907.02,2772.25,3,410.96,944,38.55,522.25
c023924,Female,married,38,1,3,109.0333582,90,5790.78,LMI,1843.03,2880.77,0,384.65,772.12,265.23,597.77
c023925,Male,divorced,51,1,3,103.2681136,99,5320.74,Affluent,2471.51,2887.31,158,490.66,824.37,164.92,673.23
c023926,Female,divorced,50,0,3,135.376474,99,5825.86,Mass,1878,3439.98,245,420.02,1109.19,406.65,639.57
c023927,Male,divorced,52,0,2,76.45960689,105,6935.07,LMI,1431.41,3705.83,156,257.68,957.32,321.16,365.2
c023928,Male,divorced,65,0,3,96.39368782,120,5767.53,LMI,930.47,2551.25,0,326.39,753.19,306.81,690.87
c023929,Male,married,51,1,3,119.4286916,133,5330.49,Affluent,2608.23,2979.05,0,311.54,624.34,160.76,523.21
c023930,Male,single,58,1,3,78.84074508,110,5619.2,LMI,3169.8,3024.04,45,293.15,589.41,328.15,689.79
c023931,Male,divorced,56,1,2,126.2947941,108,6132.63,Affluent,1779.52,1660.36,0,457.7,1078.92,362.46,712.17
c023932,Male,single,47,1,2,112.3183506,161,6095.08,Affluent,1957.47,2695.38,29,501.83,787.91,228.46,527.35
c023933,Male,divorced,58,1,1,113.7965942,119,6358.32,Mass,1047.14,2322.61,173,676.55,960.15,157.3,469.5
c023934,Male,single,27,1,3,98.50103274,116,6190.53,Affluent,2009.43,2816.55,149,499.16,1018.18,309.79,696.89
c023935,Female,divorced,60,1,3,92.82570092,52,5195.86,Affluent,1593.87,3520.75,194,311.1,534.31,179.88,421.99
c023936,Male,married,53,1,2,71.47373824,133,6117.38,Affluent,1253.65,2343.44,79,246.3,673.75,237.37,420.94
c023937,Male,married,63,1,3,124.5744361,86,5754.82,Affluent,1753.81,2808.49,103,310.32,801.97,332.91,483.24
c023938,Female,single,59,1,2,63.61098909,147,6303.05,Affluent,2671.28,3072.42,251,215.66,893.29,329.26,534.55
c023939,Male,married,52,1,3,114.336279,144,6647.51,Mass,2223.63,2555.33,0,461.27,686.88,348.85,459.06
c023940,Female,divorced,42,1,3,69.76290954,94,5877.35,LMI,2462.51,2715.07,100,409.5,854.35,128.73,346.36
c023941,Female,divorced,54,1,3,87.31379296,106,5477.51,LMI,1724.88,2965.61,49,320.14,914.04,152.69,677.87
c023942,Male,married,39,1,2,107.8125412,80,6005.28,LMI,1986.57,1980.61,75,507.58,871.07,397.06,541.2
c023943,Female,divorced,52,0,2,74.54605102,101,6560.02,Mass,1148.09,3197.43,209,444.25,659.29,422.93,500.12
c023944,Female,married,52,1,3,110.6332199,104,6641.35,Mass,1534.91,2757.85,124,220.28,1150.59,274.46,488.3
c023945,Female,divorced,43,1,4,105.2040282,123,5509.25,Affluent,1822.89,3232.32,70,393.56,702.2,167.75,625.07
c023946,Male,single,48,0,3,114.6939569,109,5979.85,Affluent,1736.09,2829.27,144,446.27,636.41,144.75,610.15
c023947,Male,divorced,53,1,2,35.60498692,109,7126.27,Mass,2254.74,3193.7,0,400.35,1043.49,218.6,585.11
c023948,Male,single,54,1,2,108.8280462,126,5409.58,LMI,1815.4,3046.68,188,478.83,1160.78,185.77,750.41
c023949,Male,married,62,1,4,79.22450207,149,5731.85,Mass,1991,2645.36,80,255.27,853.59,323.09,451.98
c023950,Male,married,57,1,2,34.73866902,86,6854.57,LMI,2837.7,3386.77,28,530.9,876.75,296.34,562.53
c023951,Male,divorced,36,1,2,75.58342707,125,6193.09,Mass,2365.83,3437.19,48,366.56,662.7,383.16,638.93
c023952,Female,divorced,38,1,3,102.4533628,135,6685.26,Affluent,2302.98,2679.74,73,169.78,956.29,152.46,537.35
c023953,Male,married,52,0,3,125.9151078,101,6799.36,Mass,2295.86,2392.44,39,371.22,807.06,324.78,687.3
c023954,Male,married,60,1,2,69.5162406,130,5929.95,Mass,1454.91,3426.1,100,478.81,1065.89,329.95,636.25
c023955,Male,single,45,1,2,42.99049076,98,6190.83,Affluent,2322.66,2449.26,63,193.08,806.7,289.79,405.93
c023956,Male,single,54,1,3,62.2482899,122,6392.1,LMI,2081.38,2787.07,66,502.75,502.17,347.12,472.85
c023957,Male,single,51,1,3,60.29306903,111,6403.19,Mass,1666.34,2425.67,202,273.29,834.58,133.33,573.72
c023958,Female,married,36,1,2,96.38937688,125,5998.16,LMI,2844.53,3169.97,84,370.7,963.92,239.91,319.54
c023959,Male,single,42,1,2,94.77333342,78,5529.43,Mass,2059.61,2335.33,127,297.12,1025.71,347.16,604.18
c023960,Female,married,43,0,3,119.1856112,128,4570.8,LMI,1937.52,3009.46,159,254.37,730.85,217.5,493.12
c023961,Female,single,26,0,2,139.7900673,102,5581.67,LMI,2411.57,3543.71,117,411.28,868.4,271.78,438.25
